lot_name,lot_date,wafer_id,die_id,vdd_core,junction_temp,leakage_current,ring_oscillator_speed,thermal_resistance,ir_drop_estimate,silicon_lot_id,fmax_predicted,pass_fail,bin
LOT-2438,2024-08-18,W13,D002,0.848,84.3,11.03,953.7,14.02,36.96,3,1319.7241764545267,PASS,BIN3-Below
LOT-2438,2024-08-18,W13,D003,0.843,50.3,8.34,1149.7,34.37,42.63,3,1438.4798541957862,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W13,D004,0.907,94.7,21.46,953.1,24.98,41.71,3,1371.3404829801568,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W13,D005,0.985,82.0,5.0,927.0,28.16,29.14,3,1517.5904978983606,PASS,BIN1-Target
LOT-2438,2024-08-18,W13,D006,0.858,105.2,41.9,1039.2,30.31,50.79,3,1302.4371549266932,PASS,BIN3-Below
LOT-2438,2024-08-18,W13,D007,0.86,63.3,35.93,904.7,22.3,5.0,3,1416.3907485964608,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W13,D008,0.808,50.4,21.46,1034.7,23.89,14.44,3,1396.2895630455946,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W14,D001,0.858,58.1,15.35,898.4,25.14,34.34,3,1345.1229544456967,PASS,BIN3-Below
LOT-2438,2024-08-18,W14,D002,0.904,99.3,23.66,997.1,30.16,41.02,3,1368.3308398759066,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W14,D003,0.965,55.3,31.06,998.8,20.71,39.98,3,1629.2568964629831,PASS,BIN0-Premium
LOT-2438,2024-08-18,W14,D004,0.989,95.5,42.93,1249.8,27.91,33.89,3,1722.7049715242113,PASS,BIN0-Premium
LOT-2438,2024-08-18,W14,D005,0.758,83.8,27.67,1049.4,17.4,45.14,3,1212.94175784286,FAIL,BIN4-Low
LOT-2438,2024-08-18,W14,D006,0.926,112.4,5.0,1218.2,21.13,41.13,3,1512.694954299646,PASS,BIN1-Target
LOT-2438,2024-08-18,W14,D007,0.937,83.3,22.63,1116.9,28.23,31.57,3,1558.3017290965035,PASS,BIN1-Target
LOT-2438,2024-08-18,W14,D008,0.987,114.1,17.44,952.6,14.05,12.39,3,1539.3449667226168,PASS,BIN1-Target
LOT-2438,2024-08-18,W15,D001,0.828,114.2,26.37,966.2,19.76,60.0,3,1182.4995522025085,FAIL,BIN4-Low
LOT-2438,2024-08-18,W15,D002,0.874,125.0,20.18,1060.9,21.8,29.74,3,1326.3022260874936,PASS,BIN3-Below
LOT-2438,2024-08-18,W15,D003,0.98,52.2,5.0,1083.4,24.8,43.97,3,1664.9703971985648,PASS,BIN0-Premium
LOT-2438,2024-08-18,W15,D004,0.819,93.4,21.51,1086.8,29.74,44.6,3,1276.6736590265898,PASS,BIN3-Below
LOT-2438,2024-08-18,W15,D005,0.848,67.0,5.0,1169.2,28.06,41.31,3,1434.757956609822,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W15,D006,0.861,75.6,8.42,1033.8,21.63,21.16,3,1409.6956654282098,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W15,D007,0.9,74.2,6.13,982.9,18.04,41.96,3,1430.6384883300598,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W15,D008,0.916,86.0,5.0,1098.5,27.6,48.35,3,1458.6176889179649,PASS,BIN1-Target
LOT-2438,2024-08-18,W16,D001,0.86,56.9,18.47,1112.6,33.29,45.5,3,1441.6241061772669,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W16,D002,0.76,97.4,24.74,1146.4,24.74,27.15,3,1240.9752174632292,FAIL,BIN4-Low
LOT-2438,2024-08-18,W16,D003,0.837,98.8,20.56,1181.7,17.2,48.32,3,1384.3530803044139,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W16,D004,0.96,42.5,5.0,966.0,21.88,24.68,3,1620.7584536026786,PASS,BIN0-Premium
LOT-2438,2024-08-18,W16,D005,0.902,101.2,36.46,1049.5,26.71,42.77,3,1414.5718278874162,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W16,D006,0.795,72.4,7.96,962.0,15.56,30.47,3,1260.0692543145856,PASS,BIN3-Below
LOT-2438,2024-08-18,W16,D007,0.851,73.0,30.53,1179.4,24.57,32.49,3,1485.5696027346207,PASS,BIN1-Target
LOT-2438,2024-08-18,W16,D008,0.841,25.0,5.0,1103.8,23.3,58.14,3,1478.0017901732244,PASS,BIN1-Target
LOT-2438,2024-08-18,W17,D001,0.979,80.9,5.0,979.3,24.98,42.73,3,1530.3685127193228,PASS,BIN1-Target
LOT-2438,2024-08-18,W17,D002,0.823,56.3,11.22,1037.1,19.13,16.41,3,1409.56264254852,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W17,D003,0.848,91.5,43.7,1252.6,32.03,39.9,3,1459.1741718722892,PASS,BIN1-Target
LOT-2438,2024-08-18,W17,D004,0.865,83.5,10.81,1074.1,28.07,10.49,3,1420.0105773118423,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W17,D005,0.938,40.2,23.95,1017.8,23.53,42.95,3,1608.1068990832393,PASS,BIN0-Premium
LOT-2438,2024-08-18,W17,D006,0.91,107.2,20.03,1046.3,21.95,39.81,3,1411.5580949884918,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W17,D007,0.877,45.3,26.19,1022.3,26.4,40.8,3,1484.9210385495253,PASS,BIN1-Target
LOT-2438,2024-08-18,W17,D008,0.939,117.1,17.27,1253.4,24.3,12.11,3,1593.3828307908025,PASS,BIN1-Target
LOT-2438,2024-08-18,W18,D001,0.819,81.1,16.13,1128.0,18.83,28.81,3,1382.8315423556423,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W18,D002,0.903,82.8,7.11,800.0,20.72,41.15,3,1299.3817580697787,PASS,BIN3-Below
LOT-2438,2024-08-18,W18,D003,0.972,105.9,36.08,1026.7,17.25,22.22,3,1574.817967283504,PASS,BIN1-Target
LOT-2438,2024-08-18,W18,D004,0.876,106.0,41.4,994.3,13.12,25.7,3,1395.8733298384427,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W18,D005,0.953,91.0,43.08,1149.6,27.11,36.15,3,1608.4599621830037,PASS,BIN0-Premium
LOT-2438,2024-08-18,W18,D006,0.842,63.5,5.0,840.3,16.39,5.0,3,1326.290115168826,PASS,BIN3-Below
LOT-2438,2024-08-18,W18,D007,0.894,65.4,19.67,874.3,31.69,5.0,3,1405.9529899972763,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W18,D008,0.838,65.4,35.92,1130.9,14.0,42.16,3,1476.8808087009088,PASS,BIN1-Target
LOT-2438,2024-08-18,W19,D001,0.87,70.6,32.06,1027.9,24.97,27.96,3,1442.731605662605,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W19,D002,0.88,95.2,34.82,1067.3,26.01,27.22,3,1423.8441581387442,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W19,D003,0.861,81.2,30.47,980.3,28.47,32.55,3,1351.9754324931068,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W19,D004,0.863,118.0,34.4,1033.6,21.67,33.75,3,1319.093977956846,PASS,BIN3-Below
LOT-2438,2024-08-18,W19,D005,0.857,80.2,35.99,1199.6,25.92,32.12,3,1493.3147547157234,PASS,BIN1-Target
LOT-2438,2024-08-18,W19,D006,0.905,107.2,33.54,948.2,16.26,40.38,3,1376.7905619871844,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W19,D007,0.802,85.9,42.37,901.3,22.92,37.15,3,1211.027623293357,FAIL,BIN4-Low
LOT-2438,2024-08-18,W19,D008,0.86,70.4,17.36,961.0,10.34,22.08,3,1421.6034800650812,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W20,D001,0.95,100.0,5.0,1056.7,17.37,18.0,3,1536.6313962296426,PASS,BIN1-Target
LOT-2438,2024-08-18,W20,D002,0.962,73.3,22.37,800.0,27.65,16.81,3,1462.663503103867,PASS,BIN1-Target
LOT-2438,2024-08-18,W20,D003,0.8,55.5,34.47,1015.6,25.27,60.0,3,1301.2123603799623,PASS,BIN3-Below
LOT-2438,2024-08-18,W20,D004,0.814,88.5,34.74,1220.3,22.82,47.43,3,1392.5903999426341,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W20,D005,0.843,75.5,20.25,1065.7,18.56,37.21,3,1396.2446813018025,PASS,BIN2-Guardband
LOT-2438,2024-08-18,W20,D006,0.753,90.9,5.0,940.6,17.66,33.94,3,1109.9517511323618,FAIL,BIN4-Low
LOT-2438,2024-08-18,W20,D007,0.919,81.4,11.89,1058.1,20.03,34.68,3,1503.3428384679269,PASS,BIN1-Target
LOT-2438,2024-08-18,W20,D008,0.858,65.6,5.0,1049.9,28.25,36.36,3,1391.8453259707974,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W01,D001,1.031,75.8,42.79,1014.4,21.59,45.15,4,1724.8124444960263,PASS,BIN0-Premium
LOT-2439,2024-08-18,W01,D002,0.892,101.6,52.3,926.3,29.48,18.61,4,1383.097881680769,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W01,D003,0.929,66.0,59.07,800.0,29.58,33.92,4,1448.6847397826386,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W01,D004,0.952,91.4,57.32,919.9,22.61,46.02,4,1499.5931211352881,PASS,BIN1-Target
LOT-2439,2024-08-18,W01,D005,1.018,75.8,39.14,905.8,25.73,46.03,4,1618.0536284485406,PASS,BIN0-Premium
LOT-2439,2024-08-18,W01,D006,0.978,50.3,63.96,1084.6,22.2,16.19,4,1801.3881535084631,PASS,BIN0-Premium
LOT-2439,2024-08-18,W01,D007,1.01,78.8,78.0,936.2,13.4,11.76,4,1749.6114769918318,PASS,BIN0-Premium
LOT-2439,2024-08-18,W01,D008,0.958,81.0,48.38,1294.3,34.8,29.35,4,1736.5335066017917,PASS,BIN0-Premium
LOT-2439,2024-08-18,W02,D001,0.87,70.1,69.56,1094.7,19.42,34.67,4,1550.6691053310124,PASS,BIN1-Target
LOT-2439,2024-08-18,W02,D002,0.957,106.2,68.65,979.1,26.05,21.93,4,1545.5811656960263,PASS,BIN1-Target
LOT-2439,2024-08-18,W02,D003,1.07,87.6,42.6,1129.1,34.18,32.64,4,1813.6238513543146,PASS,BIN0-Premium
LOT-2439,2024-08-18,W02,D004,0.936,92.1,61.24,1005.8,35.0,45.5,4,1487.4530285525527,PASS,BIN1-Target
LOT-2439,2024-08-18,W02,D005,0.998,80.8,36.99,971.7,32.91,17.94,4,1625.794085400603,PASS,BIN0-Premium
LOT-2439,2024-08-18,W02,D006,1.012,71.1,51.56,1192.0,23.61,12.8,4,1860.657468165662,PASS,BIN0-Premium
LOT-2439,2024-08-18,W02,D007,0.981,38.9,80.0,1108.5,26.36,36.09,4,1826.3594512040004,PASS,BIN0-Premium
LOT-2439,2024-08-18,W02,D008,0.922,82.1,59.5,1192.4,28.48,20.28,4,1654.2088405045245,PASS,BIN0-Premium
LOT-2439,2024-08-18,W03,D001,1.053,49.0,72.8,1148.4,13.55,14.11,4,2018.4562756737644,PASS,BIN0-Premium
LOT-2439,2024-08-18,W03,D002,0.888,87.7,45.46,1112.8,20.85,24.66,4,1531.5716328749427,PASS,BIN1-Target
LOT-2439,2024-08-18,W03,D003,1.049,90.2,55.39,1105.8,21.34,20.66,4,1827.9970658907696,PASS,BIN0-Premium
LOT-2439,2024-08-18,W03,D004,1.019,105.2,49.51,1025.5,35.0,45.76,4,1601.8163792781143,PASS,BIN0-Premium
LOT-2439,2024-08-18,W03,D005,1.006,70.7,75.33,886.4,20.5,24.65,4,1688.6885900773782,PASS,BIN0-Premium
LOT-2439,2024-08-18,W03,D006,0.881,118.0,65.28,866.6,33.54,37.45,4,1261.446630624488,PASS,BIN3-Below
LOT-2439,2024-08-18,W03,D007,0.845,85.7,71.07,1239.8,18.05,43.98,4,1545.2947525663383,PASS,BIN1-Target
LOT-2439,2024-08-18,W03,D008,0.962,59.0,62.73,1142.8,30.52,34.99,4,1730.366748998585,PASS,BIN0-Premium
LOT-2439,2024-08-18,W04,D001,1.039,97.7,71.83,984.9,23.23,18.08,4,1736.5704087334625,PASS,BIN0-Premium
LOT-2439,2024-08-18,W04,D002,0.971,98.7,57.49,937.0,31.35,17.62,4,1541.2328516220748,PASS,BIN1-Target
LOT-2439,2024-08-18,W04,D003,0.846,66.9,39.05,1127.3,23.37,20.67,4,1507.050095487395,PASS,BIN1-Target
LOT-2439,2024-08-18,W04,D004,0.964,89.1,54.47,1139.8,24.23,41.85,4,1656.1256737582514,PASS,BIN0-Premium
LOT-2439,2024-08-18,W04,D005,1.065,95.4,80.0,1100.5,28.55,42.98,4,1814.6079565081009,PASS,BIN0-Premium
LOT-2439,2024-08-18,W04,D006,0.881,102.1,69.48,1019.8,23.84,31.86,4,1436.0410462913599,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W04,D007,1.052,94.4,62.7,1151.4,16.79,26.31,4,1864.4883421087734,PASS,BIN0-Premium
LOT-2439,2024-08-18,W04,D008,0.94,91.1,44.1,1118.8,34.39,16.64,4,1588.984296462671,PASS,BIN1-Target
LOT-2439,2024-08-18,W05,D001,0.992,83.9,42.1,997.7,23.84,24.61,4,1646.9076479583011,PASS,BIN0-Premium
LOT-2439,2024-08-18,W05,D002,1.044,83.2,65.77,1103.2,24.96,30.15,4,1822.0646198493143,PASS,BIN0-Premium
LOT-2439,2024-08-18,W05,D003,0.895,59.0,37.42,837.1,19.4,26.62,4,1443.4631233107227,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W05,D004,0.959,92.2,48.75,1008.3,24.13,54.1,4,1536.0852693943452,PASS,BIN1-Target
LOT-2439,2024-08-18,W05,D005,0.898,55.9,54.59,800.0,28.17,36.22,4,1413.6324086413395,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W05,D006,1.03,111.1,50.99,1087.6,17.04,38.31,4,1712.2555350911998,PASS,BIN0-Premium
LOT-2439,2024-08-18,W05,D007,1.01,91.4,55.22,961.0,18.68,44.14,4,1641.2432460758812,PASS,BIN0-Premium
LOT-2439,2024-08-18,W05,D008,1.028,85.7,36.51,880.5,26.78,45.7,4,1590.2970429089023,PASS,BIN1-Target
LOT-2439,2024-08-18,W06,D001,1.1,89.0,33.72,860.2,29.04,43.57,4,1692.7188438775947,PASS,BIN0-Premium
LOT-2439,2024-08-18,W06,D002,1.027,85.1,78.28,928.7,30.91,32.31,4,1675.7614137280634,PASS,BIN0-Premium
LOT-2439,2024-08-18,W06,D003,0.966,104.1,72.96,1090.7,12.83,11.47,4,1695.232913330039,PASS,BIN0-Premium
LOT-2439,2024-08-18,W06,D004,1.0,119.4,45.85,975.5,28.19,41.75,4,1524.6990967226764,PASS,BIN1-Target
LOT-2439,2024-08-18,W06,D005,0.977,72.3,58.03,1296.1,22.49,22.31,4,1853.6846160915215,PASS,BIN0-Premium
LOT-2439,2024-08-18,W06,D006,0.895,118.7,58.28,964.5,23.78,20.52,4,1390.365800670149,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W06,D007,0.98,114.2,45.22,1089.3,25.98,14.45,4,1616.233302439037,PASS,BIN0-Premium
LOT-2439,2024-08-18,W06,D008,0.917,100.5,31.31,950.0,15.51,39.71,4,1431.858810587751,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W07,D001,0.957,90.3,27.68,1115.9,30.29,17.72,4,1611.4042531605999,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D002,1.006,95.3,50.4,1081.2,25.31,36.66,4,1680.9256766975752,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D003,0.925,73.6,42.88,1005.9,22.92,39.17,4,1538.8175416408615,PASS,BIN1-Target
LOT-2439,2024-08-18,W07,D004,0.993,118.8,46.77,1203.2,23.58,50.78,4,1651.4496002907033,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D005,0.955,56.9,46.98,1121.3,17.31,38.75,4,1726.5613993155591,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D006,1.002,70.4,58.87,1190.1,20.43,47.51,4,1810.1795834421687,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D007,1.019,71.3,42.58,1080.8,31.77,16.47,4,1765.026565700815,PASS,BIN0-Premium
LOT-2439,2024-08-18,W07,D008,0.932,71.0,38.45,1051.5,26.28,31.19,4,1581.3990824270838,PASS,BIN1-Target
LOT-2439,2024-08-18,W08,D001,0.902,94.4,34.26,860.7,19.83,47.04,4,1346.0335638668562,PASS,BIN3-Below
LOT-2439,2024-08-18,W08,D002,1.042,90.5,71.11,1142.7,21.39,26.45,4,1846.640663157677,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D003,0.93,25.0,55.86,1005.4,29.64,16.0,4,1698.5069423594778,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D004,0.957,63.0,79.42,1159.3,31.43,27.48,4,1749.4352910672692,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D005,1.016,67.5,66.54,1117.1,33.26,52.01,4,1761.9752779034811,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D006,0.994,77.0,65.28,1086.3,23.83,37.35,4,1729.4670383341918,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D007,1.061,86.9,60.36,1125.9,28.48,44.11,4,1818.9619706551239,PASS,BIN0-Premium
LOT-2439,2024-08-18,W08,D008,1.077,69.8,50.8,1016.0,28.17,23.96,4,1844.5643755806732,PASS,BIN0-Premium
LOT-2439,2024-08-18,W09,D001,1.032,96.0,64.1,893.2,28.07,54.84,4,1594.6383054745263,PASS,BIN1-Target
LOT-2439,2024-08-18,W09,D002,1.005,88.1,61.6,1104.2,18.18,34.4,4,1749.6317421898375,PASS,BIN0-Premium
LOT-2439,2024-08-18,W09,D003,0.951,83.4,55.58,1051.1,23.01,36.62,4,1606.8419984834277,PASS,BIN0-Premium
LOT-2439,2024-08-18,W09,D004,0.861,75.5,44.41,1160.6,11.11,52.86,4,1528.8616562732757,PASS,BIN1-Target
LOT-2439,2024-08-18,W09,D005,0.964,77.8,62.23,841.2,15.45,23.77,4,1569.3688857001891,PASS,BIN1-Target
LOT-2439,2024-08-18,W09,D006,1.02,73.5,59.0,1072.8,22.79,25.15,4,1790.9547066368013,PASS,BIN0-Premium
LOT-2439,2024-08-18,W09,D007,0.929,84.0,71.13,1167.3,17.98,21.11,4,1692.152008239748,PASS,BIN0-Premium
LOT-2439,2024-08-18,W09,D008,1.085,63.0,50.3,1070.1,28.73,47.13,4,1871.588633253611,PASS,BIN0-Premium
LOT-2439,2024-08-18,W10,D001,0.941,51.6,44.58,1182.5,28.79,46.84,4,1700.7901551101156,PASS,BIN0-Premium
LOT-2439,2024-08-18,W10,D002,1.099,82.6,35.31,985.7,30.52,37.85,4,1787.7235689215327,PASS,BIN0-Premium
LOT-2439,2024-08-18,W10,D003,0.917,91.9,53.66,935.4,35.0,7.74,4,1458.6982088775785,PASS,BIN1-Target
LOT-2439,2024-08-18,W10,D004,0.93,109.1,64.39,1204.5,26.23,46.8,4,1581.5788518689699,PASS,BIN1-Target
LOT-2439,2024-08-18,W10,D005,0.97,107.6,46.73,999.2,24.99,22.12,4,1554.3784231969341,PASS,BIN1-Target
LOT-2439,2024-08-18,W10,D006,0.962,61.5,51.03,966.6,20.4,22.38,4,1654.9104052677624,PASS,BIN0-Premium
LOT-2439,2024-08-18,W10,D007,0.964,77.4,40.61,800.0,28.63,36.29,4,1460.6762420695916,PASS,BIN1-Target
LOT-2439,2024-08-18,W10,D008,0.932,125.0,14.4,1176.1,29.62,28.57,4,1485.3731894336227,PASS,BIN1-Target
LOT-2439,2024-08-18,W11,D001,0.963,92.4,40.0,813.9,20.64,39.28,4,1449.0789626604892,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W11,D002,0.878,70.8,43.06,1058.4,27.47,59.22,4,1448.7220150649885,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W11,D003,0.936,62.3,52.4,918.7,35.0,45.46,4,1499.6310984083202,PASS,BIN1-Target
LOT-2439,2024-08-18,W11,D004,1.065,74.7,56.22,1168.4,18.36,37.06,4,1918.91589908398,PASS,BIN0-Premium
LOT-2439,2024-08-18,W11,D005,1.012,88.1,30.0,956.1,18.02,41.45,4,1626.1439324029232,PASS,BIN0-Premium
LOT-2439,2024-08-18,W11,D006,0.995,88.8,49.65,817.6,26.64,42.19,4,1506.7308576399896,PASS,BIN1-Target
LOT-2439,2024-08-18,W11,D007,1.049,92.9,66.15,939.3,24.49,36.34,4,1701.612793642133,PASS,BIN0-Premium
LOT-2439,2024-08-18,W11,D008,1.048,110.7,74.58,1172.9,25.98,49.51,4,1780.5805032647181,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D001,0.996,116.6,55.01,1272.6,30.88,51.18,4,1690.5182949522018,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D002,1.065,65.1,80.0,1162.0,28.0,25.2,4,1955.3861853038634,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D003,1.068,71.5,80.0,1040.1,21.09,35.94,4,1877.3413882093726,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D004,1.076,28.7,37.65,1235.0,26.52,26.94,4,2061.5069600999104,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D005,0.989,64.3,55.87,1177.8,18.46,55.25,4,1785.656478853217,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D006,0.996,98.9,41.68,1073.0,20.78,27.77,4,1665.7535254521836,PASS,BIN0-Premium
LOT-2439,2024-08-18,W12,D007,0.912,91.8,38.63,1202.1,26.51,37.05,4,1573.9037585365825,PASS,BIN1-Target
LOT-2439,2024-08-18,W12,D008,0.983,68.6,49.63,1004.8,21.15,37.88,4,1670.8103157960236,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D001,0.943,68.4,49.78,1069.3,25.22,20.79,4,1650.6444205333974,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D002,0.94,71.3,54.22,1312.3,20.09,18.16,4,1808.1146114475348,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D003,0.996,72.0,45.24,1120.0,33.05,43.25,4,1704.5880893961228,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D004,0.957,81.3,65.23,1135.9,19.85,8.53,4,1736.5896461747493,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D005,0.858,77.8,75.92,976.0,26.13,30.88,4,1431.3366949292242,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W13,D006,1.083,67.5,71.29,1076.6,18.76,51.42,4,1910.0302866556424,PASS,BIN0-Premium
LOT-2439,2024-08-18,W13,D007,0.954,86.8,63.53,828.4,23.99,57.6,4,1446.0283986904933,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W13,D008,1.06,97.2,33.55,1252.1,21.2,41.91,4,1860.4669458613082,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D001,1.02,75.5,75.21,1010.6,22.09,54.58,4,1726.5602892304746,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D002,1.009,68.6,48.15,1041.4,21.07,39.13,4,1736.217428187245,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D003,0.994,46.4,37.83,1017.7,10.0,25.78,4,1792.3291493958707,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D004,1.098,89.7,28.36,1179.8,20.85,14.46,4,1940.3599587178207,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D005,0.997,55.9,50.8,855.5,23.24,21.93,4,1657.3983499974488,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D006,0.989,65.8,44.27,835.1,22.56,37.91,4,1576.5271554555034,PASS,BIN1-Target
LOT-2439,2024-08-18,W14,D007,0.941,53.5,40.6,1054.3,20.37,34.57,4,1658.957133648906,PASS,BIN0-Premium
LOT-2439,2024-08-18,W14,D008,0.889,64.3,73.14,1189.5,33.85,15.02,4,1645.0321560226068,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D001,0.834,89.1,41.59,1024.5,31.0,41.75,4,1316.5158874552226,PASS,BIN3-Below
LOT-2439,2024-08-18,W15,D002,1.033,72.7,48.55,874.5,26.7,38.79,4,1653.1969403027354,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D003,1.002,64.4,46.62,1189.8,31.08,44.83,4,1781.524246518729,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D004,1.078,91.5,39.4,996.6,22.34,60.0,4,1731.2403973753999,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D005,1.097,74.2,39.88,1088.4,23.49,26.92,4,1909.892039396222,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D006,0.918,87.7,49.23,800.0,25.53,34.21,4,1374.7850290352967,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W15,D007,1.017,79.0,50.44,1056.7,23.42,28.23,4,1745.4081124870384,PASS,BIN0-Premium
LOT-2439,2024-08-18,W15,D008,0.982,70.1,57.26,1130.1,25.85,44.87,4,1724.2733030089234,PASS,BIN0-Premium
LOT-2439,2024-08-18,W16,D001,1.008,70.6,41.5,889.7,24.98,30.82,4,1631.157886882884,PASS,BIN0-Premium
LOT-2439,2024-08-18,W16,D002,0.983,106.4,78.2,1246.0,33.37,53.96,4,1692.5779634910816,PASS,BIN0-Premium
LOT-2439,2024-08-18,W16,D003,0.995,64.5,18.59,805.6,29.86,27.02,4,1536.0086619174958,PASS,BIN1-Target
LOT-2439,2024-08-18,W16,D004,0.949,82.2,35.1,1029.5,18.92,32.42,4,1587.7768930958212,PASS,BIN1-Target
LOT-2439,2024-08-18,W16,D005,0.886,95.4,70.01,1027.6,20.95,30.68,4,1477.8217356489006,PASS,BIN1-Target
LOT-2439,2024-08-18,W16,D006,1.031,80.9,80.0,936.8,24.61,43.48,4,1703.2440740196396,PASS,BIN0-Premium
LOT-2439,2024-08-18,W16,D007,0.978,68.6,36.38,1063.0,14.06,59.86,4,1669.954253599288,PASS,BIN0-Premium
LOT-2439,2024-08-18,W16,D008,1.044,120.5,35.77,1142.7,33.37,19.76,4,1705.8668459561577,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D001,0.972,86.1,61.88,914.5,14.91,5.0,4,1635.9264136813354,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D002,1.012,96.3,56.43,1001.3,30.28,5.46,4,1679.7570355811092,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D003,1.001,72.6,54.3,871.4,26.69,53.98,4,1578.1540020374114,PASS,BIN1-Target
LOT-2439,2024-08-18,W17,D004,1.054,25.0,46.56,1094.7,21.52,52.46,4,1935.4282438742894,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D005,0.948,62.9,62.04,1051.0,20.43,14.14,4,1701.822235481025,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D006,0.926,99.2,71.06,912.2,24.58,38.81,4,1449.5468405092256,PASS,BIN2-Guardband
LOT-2439,2024-08-18,W17,D007,0.876,51.3,62.0,1353.4,31.88,27.1,4,1726.856874752863,PASS,BIN0-Premium
LOT-2439,2024-08-18,W17,D008,0.955,48.7,53.47,1050.3,26.98,18.38,4,1712.874940077717,PASS,BIN0-Premium
LOT-2439,2024-08-18,W18,D001,1.007,87.9,38.46,1022.2,28.81,5.78,4,1686.8868573602947,PASS,BIN0-Premium
LOT-2439,2024-08-18,W18,D002,0.966,58.9,55.0,1157.9,25.52,50.95,4,1729.3483331272328,PASS,BIN0-Premium
LOT-2439,2024-08-18,W18,D003,1.047,88.1,59.95,1018.8,23.52,47.98,4,1735.803318917711,PASS,BIN0-Premium
LOT-2439,2024-08-18,W18,D004,1.0,74.0,70.33,1084.5,30.97,60.0,4,1697.0574441058309,PASS,BIN0-Premium
